Aerofoil,AR,TaperRatio,SparHeight,SparWidth,BatteryMass,MaxStress
Clark - Y,7.5,0.8499999999999999,0.015,0.018000000000000002,0.0916256279517366,2782079.924337928
Clark - Y,7.5,0.8999999999999999,0.015,0.018000000000000002,0.09196453415504798,2797307.1375213107
Clark - Y,7.5,0.9499999999999998,0.015,0.018000000000000002,0.09228146266657432,2811753.467977339
Clark - Y,7.5,0.9999999999999998,0.015,0.018000000000000002,0.09257505447283074,2825477.481910567
Clark - Y,8.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.0,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.0,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.0,0.39999999999999997,0.01,0.01,0.08735933814574756,10858984.041256094
Clark - Y,8.0,0.44999999999999996,0.01,0.01,0.08793710162412274,10969269.715953734
Clark - Y,8.0,0.49999999999999994,0.01,0.012,0.08848158566785908,9226835.84361517
Clark - Y,8.0,0.5499999999999999,0.01,0.012,0.08899247189148864,9307079.54240951
Clark - Y,8.0,0.5999999999999999,0.01,0.014,0.0894749730622527,8041978.294310747
Clark - Y,8.0,0.6499999999999999,0.01,0.014,0.08992347787726677,8102551.865640892
Clark - Y,8.0,0.7,0.015,0.014,0.09034574726663903,3626472.126985034
Clark - Y,8.0,0.7499999999999999,0.015,0.016,0.09073751392531834,3194066.93180623
Clark - Y,8.0,0.7999999999999998,0.015,0.016,0.09110677314426627,3213809.4291286473
Clark - Y,8.0,0.8499999999999999,0.015,0.016,0.091447768617003,3232484.7644336363
Clark - Y,8.0,0.8999999999999999,0.015,0.018000000000000002,0.09176654061609538,2889046.388759247
Clark - Y,8.0,0.9499999999999998,0.015,0.018000000000000002,0.09206272158605766,2903966.4946979154
Clark - Y,8.0,0.9999999999999998,0.015,0.018000000000000002,0.09233912101629714,2918140.5953396517
Clark - Y,8.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.5,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.5,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.5,0.39999999999999997,0.01,0.01,0.08743986280648651,11193184.547248846
Clark - Y,8.5,0.44999999999999996,0.01,0.01,0.08798217457683333,11306864.418691572
Clark - Y,8.5,0.49999999999999994,0.01,0.012,0.0884948463363624,9510804.693365095
Clark - Y,8.5,0.5499999999999999,0.01,0.012,0.08897702231445238,9593518.004844926
Clark - Y,8.5,0.5999999999999999,0.01,0.014,0.08943300581105526,8289481.486591942
Clark - Y,8.5,0.6499999999999999,0.01,0.014,0.08985734966099683,8351919.294770709
Clark - Y,8.5,0.7,0.01,0.014,0.09025871236501072,8410684.29070367
Clark - Y,8.5,0.7499999999999999,0.015,0.016,0.0906305103892863,3292368.833782402
Clark - Y,8.5,0.7999999999999998,0.015,0.016,0.09098130759673742,3312718.934225852
Clark - Y,8.5,0.8499999999999999,0.015,0.016,0.09130593456233718,3331969.029239926
Clark - Y,8.5,0.8999999999999999,0.015,0.016,0.09160939719277535,3350205.9613585244
Clark - Y,8.5,0.9499999999999998,0.015,0.018000000000000002,0.09189100494572668,2993340.1477235444
Clark - Y,8.5,0.9999999999999998,0.015,0.018000000000000002,0.09215400820667048,3007950.476247047
Clark - Y,9.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.44999999999999996,0.01,0.01,0.08802499513427868,11634667.501222678
Clark - Y,9.0,0.49999999999999994,0.01,0.012,0.08851056204830111,9786537.290873079
Clark - Y,9.0,0.5499999999999999,0.01,0.012,0.08896809556994252,9871648.586220533
Clark - Y,9.0,0.5999999999999999,0.01,0.012,0.0894012110827584,9951440.425608775
Clark - Y,9.0,0.6499999999999999,0.01,0.014,0.08980467465005891,8594054.053665582
Clark - Y,9.0,0.7,0.01,0.014,0.09018795840699693,8654522.735616028
Clark - Y,9.0,0.7499999999999999,0.015,0.01,0.09054243787651278,5420511.328905348
Clark - Y,9.0,0.7999999999999998,0.015,0.016,0.09087719906450094,3408759.6611672007
Clark - Y,9.0,0.8499999999999999,0.015,0.016,0.09118757919572128,3428567.8455198365
Clark - Y,9.0,0.8999999999999999,0.015,0.016,0.09147769124516641,3447333.493853912
Clark - Y,9.0,0.9499999999999998,0.015,0.016,0.09174657077055882,3465136.8012477797
Clark - Y,9.0,0.9999999999999998,0.015,0.018000000000000002,0.09199785944557212,3095155.5051306253
Clark - Y,9.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.44999999999999996,0.01,0.01,0.08806663791900461,11953484.544070855
Clark - Y,9.5,0.49999999999999994,0.01,0.01,0.08852876342898505,12065653.503287213
Clark - Y,9.5,0.5499999999999999,0.01,0.012,0.08896486668055087,10142154.79621446
Clark - Y,9.5,0.5999999999999999,0.01,0.012,0.08937802034682082,10224133.118222378
Clark - Y,9.5,0.6499999999999999,0.01,0.012,0.08976322557438848,10301143.057078304
Clark - Y,9.5,0.7,0.01,0.014,0.09013069298998126,8891676.8567408
Clark - Y,9.5,0.7499999999999999,0.01,0.014,0.09046998182088536,8950252.483702522
Clark - Y,9.5,0.7999999999999998,0.015,0.012,0.09079065846105523,4669556.84178997
Clark - Y,9.5,0.8499999999999999,0.015,0.016,0.09108850234743575,3522518.606175275
Clark - Y,9.5,0.8999999999999999,0.015,0.016,0.09136684648373805,3541798.4770695046
Clark - Y,9.5,0.9499999999999998,0.015,0.016,0.09162449076231055,3560089.6366358222
Clark - Y,9.5,0.9999999999999998,0.015,0.016,0.0918654269009675,3577466.2382238274
Falcon-56 MkII,5.0,0.25,0.01,0.01,0.07359515193886115,8281364.746407602
Falcon-56 MkII,5.0,0.3,0.01,0.012,0.07289541142917279,6991902.7333429875
Falcon-56 MkII,5.0,0.35,0.01,0.014,0.07212287579081175,6065095.552920963
Falcon-56 MkII,5.0,0.39999999999999997,0.015,0.016,0.07236392581019098,2384661.2948464644
Falcon-56 MkII,5.0,0.44999999999999996,0.015,0.016,0.0733400580961159,2408880.317439031
Falcon-56 MkII,5.0,0.49999999999999994,0.015,0.018000000000000002,0.07417934472598417,2161319.7675781557
Falcon-56 MkII,5.0,0.5499999999999999,0.019999999999999997,0.01,0.07494706621638457,2207367.728877882
Falcon-56 MkII,5.0,0.5999999999999999,0.019999999999999997,0.02,0.07566313213728736,1112604.863285033
Falcon-56 MkII,5.0,0.6499999999999999,0.019999999999999997,0.022,0.07633013032929793,1019077.4504858116
Falcon-56 MkII,5.0,0.7,0.019999999999999997,0.022,0.07696149382662797,1026247.7882392743
Falcon-56 MkII,5.0,0.7499999999999999,0.019999999999999997,0.024,0.07755337535400011,946924.3597062562
Falcon-56 MkII,5.0,0.7999999999999998,0.024999999999999998,0.014,0.07811238384289511,1045332.798353693
Falcon-56 MkII,5.0,0.8499999999999999,0.024999999999999998,0.026000000000000002,0.07863664989817219,566142.3336407891
Falcon-56 MkII,5.0,0.8999999999999999,0.024999999999999998,0.026000000000000002,0.0791268935547157,569241.0116949565
Falcon-56 MkII,5.0,0.9499999999999998,0.024999999999999998,0.026000000000000002,0.07960143423955314,572180.7831822437
Falcon-56 MkII,5.0,0.9999999999999998,0.024999999999999998,0.028000000000000004,0.0800313945413956,533904.0256597974
Falcon-56 MkII,5.5,0.25,0.01,0.01,0.07243349008779622,8685568.620956652
Falcon-56 MkII,5.5,0.3,0.01,0.012,0.07172335337599833,7333169.452275193
Falcon-56 MkII,5.5,0.35,0.01,0.014,0.07148709268883072,6361125.880900942
Falcon-56 MkII,5.5,0.39999999999999997,0.015,0.014,0.0724581627066534,2858347.2753415573
Falcon-56 MkII,5.5,0.44999999999999996,0.015,0.016,0.07326227737505434,2526454.9911129777
Falcon-56 MkII,5.5,0.49999999999999994,0.015,0.018000000000000002,0.07399091914223854,2266811.295961025
Falcon-56 MkII,5.5,0.5499999999999999,0.015,0.018000000000000002,0.07466874171030012,2286525.2397159245
Falcon-56 MkII,5.5,0.5999999999999999,0.019999999999999997,0.014,0.07530585518826402,1667014.0359006918
Falcon-56 MkII,5.5,0.6499999999999999,0.019999999999999997,0.02,0.07590156028787937,1175699.1917442188
Falcon-56 MkII,5.5,0.7,0.019999999999999997,0.022,0.07646664868801742,1076337.7607203985
Falcon-56 MkII,5.5,0.7499999999999999,0.019999999999999997,0.022,0.0769966761859017,1083428.3421903017
Falcon-56 MkII,5.5,0.7999999999999998,0.019999999999999997,0.024,0.0774976913871239,999281.2522618134
Falcon-56 MkII,5.5,0.8499999999999999,0.019999999999999997,0.024,0.07796773028714239,1005088.0410156315
Falcon-56 MkII,5.5,0.8999999999999999,0.024999999999999998,0.024,0.07840810385335957,646777.0939575824
Falcon-56 MkII,5.5,0.9499999999999998,0.024999999999999998,0.026000000000000002,0.07883158925968585,600108.2681544641
Falcon-56 MkII,5.5,0.9999999999999998,0.024999999999999998,0.026000000000000002,0.07921879292002702,603037.3635845559
Falcon-56 MkII,6.0,0.25,0.01,0.01,0.07144791598218075,9071780.557070984
Falcon-56 MkII,6.0,0.3,0.01,0.012,0.070617310617446,7659245.693867964
Falcon-56 MkII,6.0,0.35,0.01,0.012,0.07167695232003303,7751309.178104519
Falcon-56 MkII,6.0,0.39999999999999997,0.01,0.014,0.07246678380891981,6717254.313583989
Falcon-56 MkII,6.0,0.44999999999999996,0.015,0.016,0.0731709759026822,2638796.176383125
Falcon-56 MkII,6.0,0.49999999999999994,0.015,0.016,0.07382297009356092,2663558.0790398535
Falcon-56 MkII,6.0,0.5499999999999999,0.015,0.018000000000000002,0.07443488553334178,2388197.7240797286
Falcon-56 MkII,6.0,0.5999999999999999,0.015,0.018000000000000002,0.07501272523282004,2407501.3578712647
Falcon-56 MkII,6.0,0.6499999999999999,0.019999999999999997,0.018000000000000002,0.07555436373204054,1364419.729385614
Falcon-56 MkII,6.0,0.7,0.019999999999999997,0.02,0.07606890873420383,1236617.9390585583
Falcon-56 MkII,6.0,0.7499999999999999,0.019999999999999997,0.022,0.07655165396580467,1131603.9972267328
Falcon-56 MkII,6.0,0.7999999999999998,0.019999999999999997,0.022,0.07700830685702631,1138598.4307693804
Falcon-56 MkII,6.0,0.8499999999999999,0.019999999999999997,0.022,0.07743681714062908,1145214.7868232357
Falcon-56 MkII,6.0,0.8999999999999999,0.019999999999999997,0.024,0.0778389330705174,1055526.0041435072
Falcon-56 MkII,6.0,0.9499999999999998,0.024999999999999998,0.016,0.07822349827831158,1018538.0462396343
Falcon-56 MkII,6.0,0.9999999999999998,0.024999999999999998,0.026000000000000002,0.07857790316399071,629851.9842390202
Falcon-56 MkII,6.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,6.5,0.3,0.01,0.01,0.07096743779790778,9566394.8054894
Falcon-56 MkII,6.5,0.35,0.01,0.012,0.07175599567817592,8067818.383704974
Falcon-56 MkII,6.5,0.39999999999999997,0.01,0.014,0.07244926055718043,6991539.957177501
Falcon-56 MkII,6.5,0.44999999999999996,0.015,0.014,0.07308400081412847,3138909.874227421
Falcon-56 MkII,6.5,0.49999999999999994,0.015,0.016,0.0736786962856653,2772319.145370294
Falcon-56 MkII,6.5,0.5499999999999999,0.015,0.016,0.07423978891675037,2796429.376248285
Falcon-56 MkII,6.5,0.5999999999999999,0.015,0.018000000000000002,0.07477124515988072,2505806.860174579
Falcon-56 MkII,6.5,0.6499999999999999,0.015,0.018000000000000002,0.07527029277953078,2524681.0308113894
Falcon-56 MkII,6.5,0.7,0.019999999999999997,0.02,0.07574485805440317,1287112.7590340413
Falcon-56 MkII,6.5,0.7499999999999999,0.019999999999999997,0.02,0.07619013257505038,1295591.8612377718
Falcon-56 MkII,6.5,0.7999999999999998,0.019999999999999997,0.022,0.07661160451619814,1185090.8201890562
Falcon-56 MkII,6.5,0.8499999999999999,0.019999999999999997,0.022,0.07700714161023228,1191977.3419078928
Falcon-56 MkII,6.5,0.8999999999999999,0.019999999999999997,0.022,0.07737883489744266,1198501.4151152114
Falcon-56 MkII,6.5,0.9499999999999998,0.019999999999999997,0.024,0.07773258603052534,1104300.0104269325
Falcon-56 MkII,6.5,0.9999999999999998,0.019999999999999997,0.024,0.07806089553408169,1109690.038003022
Falcon-56 MkII,7.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,7.0,0.3,0.01,0.01,0.07111166573539121,9927517.057471052
Falcon-56 MkII,7.0,0.35,0.01,0.012,0.0717972956359822,8372370.809414057
Falcon-56 MkII,7.0,0.39999999999999997,0.01,0.012,0.07242469175512577,8464707.885588791
Falcon-56 MkII,7.0,0.44999999999999996,0.01,0.014,0.07300709664018745,7329151.617895352
Falcon-56 MkII,7.0,0.49999999999999994,0.015,0.016,0.07355688047179962,2876971.5409011054
Falcon-56 MkII,7.0,0.5499999999999999,0.015,0.016,0.07407735590786518,2901991.9099290986
Falcon-56 MkII,7.0,0.5999999999999999,0.015,0.018000000000000002,0.07457137340085364,2600398.671904749
Falcon-56 MkII,7.0,0.6499999999999999,0.015,0.018000000000000002,0.07503588206648312,2619985.3244266612
Falcon-56 MkII,7.0,0.7,0.015,0.018000000000000002,0.07547792154788345,2638419.820917875
Falcon-56 MkII,7.0,0.7499999999999999,0.019999999999999997,0.02,0.07589266356048097,1344499.2145398553
Falcon-56 MkII,7.0,0.7999999999999998,0.019999999999999997,0.02,0.0762854497060012,1352809.5513955813
Falcon-56 MkII,7.0,0.8499999999999999,0.019999999999999997,0.022,0.0766540701198006,1236973.3462306373
Falcon-56 MkII,7.0,0.8999999999999999,0.019999999999999997,0.022,0.07700089478111946,1243743.6969601184
Falcon-56 MkII,7.0,0.9499999999999998,0.019999999999999997,0.022,0.07732953601344995,1250166.850216292
Falcon-56 MkII,7.0,0.9999999999999998,0.019999999999999997,0.024,0.07763649656240036,1151579.7753255195
Falcon-56 MkII,7.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,7.5,0.3,0.01,0.01,0.07120336061885621,10275956.416716784
Falcon-56 MkII,7.5,0.35,0.01,0.012,0.07182267029306497,8666227.118429864
Falcon-56 MkII,7.5,0.39999999999999997,0.01,0.012,0.07240061253803631,8761805.072607698
Falcon-56 MkII,7.5,0.44999999999999996,0.01,0.014,0.07294163713529743,7586392.666061814
Falcon-56 MkII,7.5,0.49999999999999994,0.015,0.014,0.07345503514805486,3403369.67242964
Falcon-56 MkII,7.5,0.5499999999999999,0.015,0.016,0.07394216503780023,3003847.0057983147
Falcon-56 MkII,7.5,0.5999999999999999,0.015,0.016,0.07440522621163313,3028126.8893192974
Falcon-56 MkII,7.5,0.6499999999999999,0.015,0.018000000000000002,0.07484107670548822,2711942.457553866
Falcon-56 MkII,7.5,0.7,0.015,0.018000000000000002,0.07525605778823563,2731023.974252471
Falcon-56 MkII,7.5,0.7499999999999999,0.015,0.018000000000000002,0.07564536545855577,2749015.1185682984
Falcon-56 MkII,7.5,0.7999999999999998,0.019999999999999997,0.02,0.07601424091766443,1400290.9196512068
Falcon-56 MkII,7.5,0.8499999999999999,0.019999999999999997,0.02,0.0763604003293308,1408427.961696077
Falcon-56 MkII,7.5,0.8999999999999999,0.019999999999999997,0.022,0.07668644790301757,1287397.0348819676
Falcon-56 MkII,7.5,0.9499999999999998,0.019999999999999997,0.022,0.07699415804601814,1294045.6301486625
Falcon-56 MkII,7.5,0.9999999999999998,0.019999999999999997,0.022,0.07728326457611201,1300361.795652023
Falcon-56 MkII,8.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,8.0,0.3,0.01,0.01,0.07127068459854696,10612962.15154596
Falcon-56 MkII,8.0,0.35,0.01,0.01,0.0718413193598669,10740529.057321584
Falcon-56 MkII,8.0,0.39999999999999997,0.01,0.012,0.0723800960775569,9049153.367713412
Falcon-56 MkII,8.0,0.44999999999999996,0.01,0.014,0.07288731532209698,7835192.654252665
Falcon-56 MkII,8.0,0.49999999999999994,0.01,0.014,0.07337049680300835,7908716.43738443
Falcon-56 MkII,8.0,0.5499999999999999,0.015,0.016,0.07382966820350192,3102359.847469837
Falcon-56 MkII,8.0,0.5999999999999999,0.015,0.016,0.07426663397272049,3127436.003343069
Falcon-56 MkII,8.0,0.6499999999999999,0.015,0.016,0.07467826146214766,3150992.3921936806
Falcon-56 MkII,8.0,0.7,0.015,0.018000000000000002,0.07507032120412346,2820589.4320994704
Falcon-56 MkII,8.0,0.7499999999999999,0.015,0.018000000000000002,0.07543805797016621,2839170.606049982
Falcon-56 MkII,8.0,0.7999999999999998,0.015,0.02,0.07578664308611414,2571047.5433029174
Falcon-56 MkII,8.0,0.8499999999999999,0.019999999999999997,0.02,0.07611372244017987,1454618.1439951365
Falcon-56 MkII,8.0,0.8999999999999999,0.019999999999999997,0.02,0.07642210142701183,1462579.7343093695
Falcon-56 MkII,8.0,0.9499999999999998,0.019999999999999997,0.02,0.07671204170268453,1470133.0379408204
Falcon-56 MkII,8.0,0.9999999999999998,0.019999999999999997,0.022,0.07698594925397984,1343007.8876279085
Falcon-56 MkII,8.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,8.5,0.3,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,8.5,0.35,0.01,0.01,0.07185742766169434,11071083.944588143
Falcon-56 MkII,8.5,0.39999999999999997,0.01,0.012,0.07236424539233244,9327653.789374039
Falcon-56 MkII,8.5,0.44999999999999996,0.01,0.012,0.07284314058598107,9422387.01557631
Falcon-56 MkII,8.5,0.49999999999999994,0.01,0.014,0.07330028841189196,8152118.308598652
Falcon-56 MkII,8.5,0.5499999999999999,0.015,0.014,0.07373537699404792,3654673.5256552105
Falcon-56 MkII,8.5,0.5999999999999999,0.015,0.016,0.07414985338329687,3223687.244785756
Falcon-56 MkII,8.5,0.6499999999999999,0.015,0.016,0.0745406316527637,3247968.6146330545
Falcon-56 MkII,8.5,0.7,0.015,0.018000000000000002,0.07491414148843548,2907397.038761762
Falcon-56 MkII,8.5,0.7499999999999999,0.015,0.018000000000000002,0.07526422188511732,2926550.0744732455
Falcon-56 MkII,8.5,0.7999999999999998,0.015,0.018000000000000002,0.07559635746264799,2944639.0526452013
Falcon-56 MkII,8.5,0.8499999999999999,0.015,0.02,0.07590852926399291,2665575.223391941
Falcon-56 MkII,8.5,0.8999999999999999,0.019999999999999997,0.02,0.07620291230698722,1507592.6826113365
Falcon-56 MkII,8.5,0.9499999999999998,0.019999999999999997,0.02,0.07647957544865448,1515378.4497850453
Falcon-56 MkII,8.5,0.9999999999999998,0.019999999999999997,0.02,0.07674125644652201,1522774.9286000682
Falcon-56 MkII,9.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,9.0,0.3,0,0,SPAR FAIL,SPAR FAIL
Falcon-56 MkII,9.0,0.35,0.01,0.01,0.07187333505103362,11392051.39494487
Falcon-56 MkII,9.0,0.39999999999999997,0.01,0.012,0.07235332838799971,9598076.565460853
